1,SU-14608,0148429205,2021,6,23,23,20,12,0,930,279,63
1,SU-14608,0148429205,2021,6,23,23,20,12,600,965,279,62
1,SU-14608,0148429205,2021,6,23,23,20,12,1200,982,279,63
1,SU-14608,0148429205,2021,6,23,23,20,12,1800,1005,279,64
1,SU-14608,0148429205,2021,6,23,23,20,12,2400,1027,279,63
1,SU-14608,0148429205,2021,6,23,23,20,12,3000,1051,279,62
1,SU-14608,0148429205,2021,6,23,23,20,12,3600,1065,279,62
1,SU-14608,0148429205,2021,6,23,23,20,12,4200,1071,279,61
1,SU-14608,0148429205,2021,6,23,23,20,12,4800,1073,279,61
1,SU-14608,0148429205,2021,6,23,23,20,12,5400,1075,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,6000,1075,279,60
1,SU-14608,0148429205,2021,6,23,23,20,12,6600,1079,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,7200,1081,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,7800,1089,279,60
1,SU-14608,0148429205,2021,6,23,23,20,12,8400,1098,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,9000,1105,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,9600,1116,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,10200,1126,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,10800,1137,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,11400,1151,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,12000,1165,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,12600,1180,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,13200,1196,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,13800,1211,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,14400,1227,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,15000,1240,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,15600,1257,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,16200,1270,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,16800,1284,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,17400,1298,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,18000,1313,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,18600,1326,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,19200,1340,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,19800,1353,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,20400,1358,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,21000,1361,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,21600,1361,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,22200,1362,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,22800,1363,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,23400,1362,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,24000,1364,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,24600,1365,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,25200,1366,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,25800,1368,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,26400,1370,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,27000,1372,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,27600,1373,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,28200,1373,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,28800,1375,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,29400,1376,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,30000,1377,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,30600,1377,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,31200,1379,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,31800,1379,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,32400,1380,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,33000,1380,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,33600,1381,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,34200,1382,279,56
1,SU-14608,0148429205,2021,6,23,23,20,12,34800,1382,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,35400,1383,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,36000,1382,279,56
1,SU-14608,0148429205,2021,6,23,23,20,12,36600,1384,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,37200,1383,279,56
1,SU-14608,0148429205,2021,6,23,23,20,12,37800,1383,279,56
1,SU-14608,0148429205,2021,6,23,23,20,12,38400,1384,279,56
1,SU-14608,0148429205,2021,6,23,23,20,12,39000,1384,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,39600,1384,279,56
1,SU-14608,0148429205,2021,6,23,23,20,12,40200,1384,279,56
1,SU-14608,0148429205,2021,6,23,23,20,12,40800,1385,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,41400,1384,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,42000,1384,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,42600,1385,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,43200,1385,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,43800,1384,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,44400,1385,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,45000,1385,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,45600,1384,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,46200,1385,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,46800,1384,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,47400,1384,279,59
1,SU-14608,0148429205,2021,6,23,23,20,12,48000,1384,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,48600,1383,279,58
1,SU-14608,0148429205,2021,6,23,23,20,12,49200,1383,279,57
1,SU-14608,0148429205,2021,6,23,23,20,12,49800,1383,279,56
1,SU-14608,0148429205,2021,6,23,23,20,12,50400,1382,279,57
