1,SU-14608,0152036495,2021,8,4,17,21,42,0,930,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,600,953,279,93
1,SU-14608,0152036495,2021,8,4,17,21,42,1200,965,279,93
1,SU-14608,0152036495,2021,8,4,17,21,42,1800,975,279,93
1,SU-14608,0152036495,2021,8,4,17,21,42,2400,989,279,92
1,SU-14608,0152036495,2021,8,4,17,21,42,3000,1005,279,92
1,SU-14608,0152036495,2021,8,4,17,21,42,3600,1021,279,91
1,SU-14608,0152036495,2021,8,4,17,21,42,4200,1035,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,4800,1048,279,91
1,SU-14608,0152036495,2021,8,4,17,21,42,5400,1056,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,6000,1059,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,6600,1061,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,7200,1063,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,7800,1064,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,8400,1065,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,9000,1066,279,89
1,SU-14608,0152036495,2021,8,4,17,21,42,9600,1067,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,10200,1067,279,89
1,SU-14608,0152036495,2021,8,4,17,21,42,10800,1069,279,89
1,SU-14608,0152036495,2021,8,4,17,21,42,11400,1070,279,88
1,SU-14608,0152036495,2021,8,4,17,21,42,12000,1071,279,89
1,SU-14608,0152036495,2021,8,4,17,21,42,12600,1072,279,89
1,SU-14608,0152036495,2021,8,4,17,21,42,13200,1074,279,88
1,SU-14608,0152036495,2021,8,4,17,21,42,13800,1077,279,89
1,SU-14608,0152036495,2021,8,4,17,21,42,14400,1080,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,15000,1084,279,89
1,SU-14608,0152036495,2021,8,4,17,21,42,15600,1088,279,90
1,SU-14608,0152036495,2021,8,4,17,21,42,16200,1093,279,91
1,SU-14608,0152036495,2021,8,4,17,21,42,16800,1098,279,91
1,SU-14608,0152036495,2021,8,4,17,21,42,17400,1103,279,92
1,SU-14608,0152036495,2021,8,4,17,21,42,18000,1108,279,93
1,SU-14608,0152036495,2021,8,4,17,21,42,18600,1113,279,94
1,SU-14608,0152036495,2021,8,4,17,21,42,19200,1119,279,96
1,SU-14608,0152036495,2021,8,4,17,21,42,19800,1124,279,97
1,SU-14608,0152036495,2021,8,4,17,21,42,20400,1129,279,99
1,SU-14608,0152036495,2021,8,4,17,21,42,21000,1134,280,01
1,SU-14608,0152036495,2021,8,4,17,21,42,21600,1138,280,01
1,SU-14608,0152036495,2021,8,4,17,21,42,22200,1142,280,03
1,SU-14608,0152036495,2021,8,4,17,21,42,22800,1147,280,04
1,SU-14608,0152036495,2021,8,4,17,21,42,23400,1152,280,04
1,SU-14608,0152036495,2021,8,4,17,21,42,24000,1156,280,07
1,SU-14608,0152036495,2021,8,4,17,21,42,24600,1161,280,08
1,SU-14608,0152036495,2021,8,4,17,21,42,25200,1165,280,09
1,SU-14608,0152036495,2021,8,4,17,21,42,25800,1169,280,09
1,SU-14608,0152036495,2021,8,4,17,21,42,26400,1171,280,10
1,SU-14608,0152036495,2021,8,4,17,21,42,27000,1173,280,11
1,SU-14608,0152036495,2021,8,4,17,21,42,27600,1177,280,12
1,SU-14608,0152036495,2021,8,4,17,21,42,28200,1180,280,12
1,SU-14608,0152036495,2021,8,4,17,21,42,28800,1183,280,13
1,SU-14608,0152036495,2021,8,4,17,21,42,29400,1186,280,13
1,SU-14608,0152036495,2021,8,4,17,21,42,30000,1187,280,14
1,SU-14608,0152036495,2021,8,4,17,21,42,30600,1190,280,15
1,SU-14608,0152036495,2021,8,4,17,21,42,31200,1190,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,31800,1193,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,32400,1194,280,15
1,SU-14608,0152036495,2021,8,4,17,21,42,33000,1195,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,33600,1195,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,34200,1196,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,34800,1198,280,15
1,SU-14608,0152036495,2021,8,4,17,21,42,35400,1198,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,36000,1198,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,36600,1198,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,37200,1197,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,37800,1197,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,38400,1196,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,39000,1195,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,39600,1195,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,40200,1194,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,40800,1192,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,41400,1191,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,42000,1189,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,42600,1188,280,27
1,SU-14608,0152036495,2021,8,4,17,21,42,43200,1186,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,43800,1184,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,44400,1182,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,45000,1179,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,45600,1177,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,46200,1174,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,46800,1172,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,47400,1169,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,48000,1167,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,48600,1165,280,26
1,SU-14608,0152036495,2021,8,4,17,21,42,49200,1161,280,15
1,SU-14608,0152036495,2021,8,4,17,21,42,49800,1159,280,15
1,SU-14608,0152036495,2021,8,4,17,21,42,50400,1157,280,15
1,SU-14608,0152036495,2021,8,4,17,21,42,51000,1154,280,14
1,SU-14608,0152036495,2021,8,4,17,21,42,51600,1151,280,14
1,SU-14608,0152036495,2021,8,4,17,21,42,52200,1148,280,13
1,SU-14608,0152036495,2021,8,4,17,21,42,52800,1145,280,13
1,SU-14608,0152036495,2021,8,4,17,21,42,53400,1142,280,12
1,SU-14608,0152036495,2021,8,4,17,21,42,54000,1139,280,12
1,SU-14608,0152036495,2021,8,4,17,21,42,54600,1136,280,11
1,SU-14608,0152036495,2021,8,4,17,21,42,55200,1134,280,12
1,SU-14608,0152036495,2021,8,4,17,21,42,55800,1131,280,11
1,SU-14608,0152036495,2021,8,4,17,21,42,56400,1128,280,11
1,SU-14608,0152036495,2021,8,4,17,21,42,57000,1124,280,09
1,SU-14608,0152036495,2021,8,4,17,21,42,57600,1122,280,09
1,SU-14608,0152036495,2021,8,4,17,21,42,58200,1118,280,09
1,SU-14608,0152036495,2021,8,4,17,21,42,58800,1116,280,08
1,SU-14608,0152036495,2021,8,4,17,21,42,59400,1113,280,07
1,SU-14608,0152036495,2021,8,4,17,21,42,60000,1109,280,08
1,SU-14608,0152036495,2021,8,4,17,21,42,60600,1106,280,07
1,SU-14608,0152036495,2021,8,4,17,21,42,61200,1102,280,07
1,SU-14608,0152036495,2021,8,4,17,21,42,61800,1100,280,06
1,SU-14608,0152036495,2021,8,4,17,21,42,62400,1095,280,06
1,SU-14608,0152036495,2021,8,4,17,21,42,63000,1092,280,06
1,SU-14608,0152036495,2021,8,4,17,21,42,63600,1089,280,05
