Arme�a-AIR,Time,Event(Rising),Serial Number
0,2020-09-11 07:54:39.0,,050004770
1,2020-09-11 08:10:01.0,1
2,2020-09-11 08:10:02.0,1
3,2020-09-15 15:29:37.0,1
4,2020-09-15 15:34:12.3,1
5,2020-09-17 12:00:24.8,1
6,2020-09-17 12:01:00.6,1
7,2020-09-17 12:02:12.6,1
8,2020-09-17 12:03:06.6,1
9,2020-09-17 12:03:32.1,1
10,2020-09-17 12:03:50.9,1
11,2020-09-17 12:04:32.4,1
12,2020-09-17 12:06:26.4,1
13,2020-09-17 12:07:34.9,1
14,2020-09-17 12:09:12.4,1
15,2020-09-17 12:10:26.7,1
16,2020-09-17 12:11:30.5,1
17,2020-09-17 12:14:54.0,1
18,2020-09-17 13:15:50.3,1
19,2020-09-17 13:17:14.1,1
20,2020-09-17 13:18:26.6,1
21,2020-09-17 13:19:23.1,1
22,2020-09-17 13:19:59.6,1
23,2020-09-17 13:23:16.9,1
24,2020-09-17 17:26:12.7,1
25,2020-09-18 05:27:10.7,1
26,2020-09-18 06:13:44.7,1
27,2020-09-18 06:15:15.7,1
28,2020-09-18 06:17:30.0,1
29,2020-09-18 06:21:18.3,1
30,2020-09-18 06:23:23.3,1
31,2020-09-18 06:26:17.1,1
32,2020-09-18 06:28:50.9,1
33,2020-09-18 06:47:11.4,1
34,2020-09-18 06:47:39.9,1
35,2020-09-18 06:48:18.4,1
36,2020-09-18 06:49:35.4,1
37,2020-09-18 06:50:31.9,1
38,2020-09-18 06:52:58.7,1
39,2020-09-18 06:55:25.5,1
40,2020-09-18 06:57:35.0,1
41,2020-09-18 09:31:16.3,1
42,2020-09-18 09:36:48.8,1
43,2020-09-18 09:52:20.8,1
44,2020-09-18 09:55:56.3,1
45,2020-09-18 10:01:05.3,1
46,2020-09-18 10:07:47.1,1
47,2020-09-18 10:12:07.1,1
48,2020-09-18 10:15:58.4,1
49,2020-09-18 10:21:11.4,1
50,2020-09-18 10:23:48.2,1
51,2020-09-18 10:26:52.7,1
52,2020-09-18 10:32:31.7,1
53,2020-09-18 10:37:30.5,1
54,2020-09-18 11:04:16.3,1
55,2020-09-18 11:09:05.3,1
56,2020-09-18 11:10:28.1,1
57,2020-09-18 11:11:40.6,1
58,2020-09-18 11:12:48.4,1
59,2020-09-18 11:14:12.2,1
60,2020-09-18 11:18:12.7,1
61,2020-09-18 11:20:02.7,1
62,2020-09-18 11:21:08.7,1
63,2020-09-18 11:26:01.7,1
64,2020-09-18 14:59:11.5,1
65,2020-09-18 15:02:29.8,1
66,2020-09-18 15:06:09.8,1
67,2020-09-18 15:26:03.8,1
68,2020-09-18 16:47:20.6,1
69,2020-09-18 17:32:40.4,1
70,2020-09-18 17:33:32.9,1
71,2020-09-18 17:34:40.7,1
72,2020-09-18 17:48:22.5,1
73,2020-09-18 17:49:14.3,1
74,2020-09-18 17:50:26.8,1
75,2020-09-18 18:09:12.3,1
76,2020-09-18 19:53:57.1,1
77,2020-09-18 20:12:20.9,1
78,2020-09-18 20:17:30.9,1
79,2020-09-18 20:19:24.7,1
80,2020-09-18 20:25:26.0,1
81,2020-09-18 20:26:46.5,1
82,2020-09-18 20:29:17.5,1
83,2020-09-18 20:29:49.8,1
84,2020-09-18 20:30:27.1,1
85,2020-09-18 20:31:11.4,1
86,2020-09-18 20:31:21.9,1
87,2020-09-18 20:31:34.9,1
88,2020-09-18 20:31:44.7,1
89,2020-09-18 20:31:54.5,1
90,2020-09-18 20:32:02.3,1
91,2020-09-18 20:32:25.1,1
92,2020-09-18 20:33:03.6,1
93,2020-09-18 20:33:40.9,1
94,2020-09-18 20:34:07.9,1
95,2020-09-18 20:34:33.2,1
96,2020-09-18 20:35:19.0,1
97,2020-09-18 20:36:23.5,1
98,2020-09-18 20:36:41.3,1
99,2020-09-18 20:37:00.1,1
100,2020-09-18 20:37:16.9,1
101,2020-09-18 20:37:37.9,1
102,2020-09-18 20:37:55.2,1
103,2020-09-18 20:38:09.0,1
104,2020-09-18 20:38:20.8,1
105,2020-09-18 20:38:32.3,1
106,2020-09-18 20:38:42.6,1
107,2020-09-18 20:38:50.4,1
108,2020-09-18 20:38:58.7,1
109,2020-09-18 20:39:07.5,1
110,2020-09-18 20:39:19.0,1
111,2020-09-18 20:39:36.5,1
112,2020-09-18 20:39:51.8,1
113,2020-09-18 20:40:10.8,1
114,2020-09-18 20:40:33.6,1
115,2020-09-18 20:40:48.6,1
116,2020-09-18 20:41:14.6,1
117,2020-09-18 20:41:36.4,1
118,2020-09-18 20:41:52.9,1
119,2020-09-18 20:42:08.9,1
120,2020-09-18 20:42:30.9,1
121,2020-09-18 20:43:22.4,1
122,2020-09-18 20:43:37.2,1
123,2020-09-18 20:43:44.0,1
124,2020-09-18 20:43:57.8,1
125,2020-09-18 20:44:35.1,1
126,2020-09-18 20:45:32.9,1
127,2020-09-18 20:46:41.2,1
128,2020-09-18 20:47:30.5,1
129,2020-09-18 20:48:01.3,1
130,2020-09-18 20:48:25.1,1
131,2020-09-18 20:48:37.9,1
132,2020-09-18 20:48:56.7,1
133,2020-09-18 20:49:33.5,1
134,2020-09-18 20:50:47.8,1
135,2020-09-18 20:52:06.3,1
136,2020-09-18 20:52:52.3,1
137,2020-09-18 20:53:11.1,1
138,2020-09-18 20:53:40.4,1
139,2020-09-18 20:54:17.7,1
140,2020-09-18 20:54:58.5,1
141,2020-09-18 20:55:55.5,1
142,2020-09-18 20:57:09.3,1
143,2020-09-18 20:58:51.6,1
144,2020-09-18 20:59:43.9,1
145,2020-09-18 21:00:44.9,1
146,2020-09-18 21:01:19.9,1
147,2020-09-18 21:01:54.9,1
148,2020-09-18 21:02:19.2,1
149,2020-09-18 21:02:50.0,1
150,2020-09-18 21:03:13.5,1
151,2020-09-18 21:03:27.5,1
152,2020-09-18 21:03:38.5,1
153,2020-09-18 21:03:48.0,1
154,2020-09-18 21:03:58.8,1
155,2020-09-18 21:04:10.1,1
156,2020-09-18 21:04:24.9,1
157,2020-09-18 21:04:42.7,1
158,2020-09-18 21:05:07.2,1
159,2020-09-18 21:05:28.5,1
160,2020-09-18 21:06:19.0,1
161,2020-09-18 21:08:07.0,1
162,2020-09-18 21:10:46.0,1
163,2020-09-18 21:12:40.8,1
164,2020-09-18 21:14:19.3,1
165,2020-09-18 21:16:15.3,1
166,2020-09-18 21:17:59.6,1
167,2020-09-18 21:23:07.9,1
168,2020-09-18 22:05:37.2,1
169,2020-09-18 22:15:28.7,1
170,2020-09-18 22:51:34.2,1
171,2020-09-18 22:54:32.5,1
172,2020-09-18 22:57:04.5,1
173,2020-09-18 22:57:24.3,1
174,2020-09-18 22:57:49.8,1
175,2020-09-18 22:58:08.8,1
176,2020-09-18 22:58:24.1,1
177,2020-09-18 22:58:40.1,1
178,2020-09-18 22:59:02.6,1
179,2020-09-18 22:59:40.1,1
180,2020-09-18 23:00:15.4,1
181,2020-09-18 23:00:41.9,1
182,2020-09-18 23:01:04.2,1
183,2020-09-18 23:01:32.7,1
184,2020-09-18 23:02:47.7,1
185,2020-09-18 23:08:51.7,1
186,2020-09-18 23:09:45.0,1
187,2020-09-18 23:10:13.3,1
188,2020-09-18 23:10:32.1,1
189,2020-09-18 23:10:38.9,1
190,2020-09-18 23:10:48.4,1
191,2020-09-18 23:10:59.4,1
192,2020-09-18 23:11:12.2,1
193,2020-09-18 23:11:24.5,1
194,2020-09-18 23:11:31.0,1
195,2020-09-18 23:11:38.5,1
196,2020-09-18 23:11:45.8,1
197,2020-09-18 23:11:49.8,1
198,2020-09-18 23:11:52.6,1
199,2020-09-18 23:11:58.1,1
200,2020-09-18 23:12:03.9,1
201,2020-09-18 23:12:07.9,1
202,2020-09-18 23:12:14.4,1
203,2020-09-18 23:12:20.9,1
204,2020-09-18 23:12:28.9,1
205,2020-09-18 23:12:34.7,1
206,2020-09-18 23:12:39.2,1
207,2020-09-18 23:12:43.5,1
208,2020-09-18 23:12:50.5,1
209,2020-09-18 23:12:55.3,1
210,2020-09-18 23:13:00.8,1
211,2020-09-18 23:13:04.6,1
212,2020-09-18 23:13:11.4,1
213,2020-09-18 23:13:16.4,1
214,2020-09-18 23:13:23.2,1
215,2020-09-18 23:13:29.2,1
216,2020-09-18 23:13:36.0,1
217,2020-09-18 23:13:44.8,1
218,2020-09-18 23:14:01.3,1
219,2020-09-18 23:14:03.8,1
220,2020-09-18 23:14:08.3,1
221,2020-09-18 23:14:12.3,1
222,2020-09-18 23:14:19.1,1
223,2020-09-18 23:14:27.4,1
224,2020-09-18 23:14:38.4,1
225,2020-09-18 23:15:03.4,1
226,2020-09-18 23:16:24.2,1
227,2020-09-18 23:17:40.7,1
228,2020-09-18 23:19:34.7,1
229,2020-09-18 23:22:29.7,1
230,2020-09-18 23:34:34.7,1
231,2020-09-18 23:43:52.2,1
232,2020-09-19 04:11:36.0,1
233,2020-09-19 04:18:19.0,1
234,2020-09-19 04:21:22.8,1
235,2020-09-19 04:22:24.1,1
236,2020-09-19 04:22:44.9,1
237,2020-09-19 04:24:30.4,1
238,2020-09-19 04:37:04.2,1
239,2020-09-19 04:38:39.0,1
240,2020-09-19 04:39:49.8,1
241,2020-09-19 04:41:08.8,1
242,2020-09-19 04:41:56.1,1
243,2020-09-19 04:42:38.6,1
244,2020-09-19 04:44:23.4,1
245,2020-09-19 04:44:38.9,1
246,2020-09-19 04:44:49.9,1
247,2020-09-19 04:44:59.7,1
248,2020-09-19 04:45:21.5,1
249,2020-09-19 04:45:31.8,1
250,2020-09-19 04:45:50.1,1
251,2020-09-19 04:46:41.1,1
252,2020-09-19 04:47:40.6,1
253,2020-09-19 04:48:27.9,1
254,2020-09-19 04:52:08.4,1
255,2020-09-19 04:54:45.9,1
256,2020-09-19 04:56:01.9,1
257,2020-09-19 04:56:54.9,1
258,2020-09-19 04:57:41.7,1
259,2020-09-19 04:58:35.2,1
260,2020-09-19 04:59:10.5,1
261,2020-09-19 04:59:25.3,1
262,2020-09-19 04:59:37.6,1
263,2020-09-19 04:59:47.1,1
264,2020-09-19 04:59:57.9,1
265,2020-09-19 05:00:05.9,1
266,2020-09-19 05:00:21.4,1
267,2020-09-19 05:00:39.2,1
268,2020-09-19 05:00:48.2,1
269,2020-09-19 05:00:56.7,1
270,2020-09-19 05:01:05.0,1
271,2020-09-19 05:01:12.8,1
272,2020-09-19 05:01:17.1,1
273,2020-09-19 05:01:24.4,1
